Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Access Type,Source,EID
"Soeizi, E., Rafraf, M., Asghari-Jafarabadi, M., Ghaffari, A., Rezamand, A., Doostan, F.","57194060870;24484595000;25960660100;36668367400;25227754100;56728621000;","Effects of green tea on serum iron parameters and antioxidant status in patients with β-thalassemia major",2017,"Pharmaceutical Sciences","23","1",,"27","36",,1,"10.15171/PS.2017.05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018512818&doi=10.15171%2fPS.2017.05&partnerID=40&md5=d3a54cbf7a0b78c929a4bd2be9a3c08c",Article,"Final",Open Access,Scopus,2-s2.0-85018512818
"Böhmer, C., Böhmer, E.","37076535400;6603865691;","Shape variation in the craniomandibular system and prevalence of dental problems in domestic rabbits: A case study in evolutionary veterinary science",2017,"Veterinary Sciences","4","1", 5,"","",,3,"10.3390/vetsci4010005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045460386&doi=10.3390%2fvetsci4010005&partnerID=40&md5=72bf6db9cf8ff03d8e45b99e285a467a",Article,"Final",Open Access,Scopus,2-s2.0-85045460386
"Zhang, Z., Wang, Q., Wang, H., Nie, S., Liang, Z.","57192635323;56152672200;57192879439;56175179800;7402177728;","Effects of soil salinity on the content, composition, and ion binding capacity of glomalin-related soil protein (GRSP)",2017,"Science of the Total Environment","581-582",,,"657","665",,11,"10.1016/j.scitotenv.2016.12.176","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008471580&doi=10.1016%2fj.scitotenv.2016.12.176&partnerID=40&md5=fdb6f3d8d3d214400ccc3c1e1a30db24",Article,"Final",,Scopus,2-s2.0-85008471580
"Enriquez-Geppert, S., Huster, R.J., Herrmann, C.S.","36193695700;15044578000;7103237283;","EEG-neurofeedback as a tool to modulate cognition and behavior: A review tutorial",2017,"Frontiers in Human Neuroscience","11",, 51,"","",,36,"10.3389/fnhum.2017.00051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014043958&doi=10.3389%2ffnhum.2017.00051&partnerID=40&md5=01f2b6c7d3f644a0b0aef53e43644f16",Article,"Final",Open Access,Scopus,2-s2.0-85014043958
"Carrard, I., Rothen, S., Kruseman, M., Khazaal, Y.","6507613860;16022765800;57204985654;6603147873;","Assessment of dysfunctional cognitions in binge-eating disorder: Factor structure and validity of the Mizes Anorectic Cognitions Questionnaire-Revised (MAC-R)",2017,"Frontiers in Psychology","8","FEB", 208,"","",,,"10.3389/fpsyg.2017.00208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014053951&doi=10.3389%2ffpsyg.2017.00208&partnerID=40&md5=711a76914bed66fbaddbb2df3e20f94b",Article,"Final",Open Access,Scopus,2-s2.0-85014053951
"Olivé, I., Silva, J., Lauritano, C., Costa, M.M., Ruocco, M., Procaccini, G., Santos, R.","16242114500;7403023547;38861965400;8094380800;57192050363;6701507854;7201375018;","Linking gene expression to productivity to unravel long-and short-term responses of seagrasses exposed to CO<inf>2</inf> in volcanic vents",2017,"Scientific Reports","7",, 42278,"","",,8,"10.1038/srep42278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012284893&doi=10.1038%2fsrep42278&partnerID=40&md5=15de67e4e827e3d7f8c833f98b6ee0f6",Article,"Final",Open Access,Scopus,2-s2.0-85012284893
"Weik, U., Ruhweza, J., Deinzer, R.","16481709000;57193442461;6602505197;","Reduced cortisol output during public speaking stress in ostracized women",2017,"Frontiers in Psychology","8","FEB", 60,"","",,3,"10.3389/fpsyg.2017.00060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014014625&doi=10.3389%2ffpsyg.2017.00060&partnerID=40&md5=5e4c52bd802ccb63adc75970a9c2bc15",Article,"Final",Open Access,Scopus,2-s2.0-85014014625
"Gill, D.P., Blunt, W., Bartol, C., Pulford, R.W., De Cruz, A., Simmavong, P.K., Gavarkovs, A., Newhouse, I., Pearson, E., Ostenfeldt, B., Law, B., Karvinen, K., Moffit, P., Jones, G., Watson, C., Zou, G., Petrella, R.J.","10242745200;57191626963;57193206088;37012204200;57191630783;57193212151;57191919402;6602695518;57197324849;57193207599;25029944800;8509975000;54080119500;57193198490;57202822795;57199199178;55924573000;","HealtheSteps™ Study Protocol: a pragmatic randomized controlled trial promoting active living and healthy lifestyles in at-risk Canadian adults delivered in primary care and community-based clinics",2017,"BMC Public Health","17","1",,"1","12",,8,"10.1186/s12889-017-4047-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011634422&doi=10.1186%2fs12889-017-4047-8&partnerID=40&md5=0730493fbcbc4d725935d6ddd7edf83b",Article,"Final",Open Access,Scopus,2-s2.0-85011634422
"De Pascalis, V., Fracasso, F., Corr, P.J.","7004272803;56389487500;7103063339;","Personality and augmenting/reducing (A/R) in auditory event-related potentials (ERPs) during emotional visual stimulation",2017,"Scientific Reports","7",, 41588,"","",,3,"10.1038/srep41588","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011684796&doi=10.1038%2fsrep41588&partnerID=40&md5=51d7a05770fec28c27b62818b88e83e8",Article,"Final",Open Access,Scopus,2-s2.0-85011684796
"Kiesel, A., Dignath, D.","6602365934;55834240500;","Effort in multitasking: Local and global assessment of effort",2017,"Frontiers in Psychology","8","FEB", 111,"","",,2,"10.3389/fpsyg.2017.00111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014020779&doi=10.3389%2ffpsyg.2017.00111&partnerID=40&md5=7a515296ae2fce59e513cd9e601cd409",Article,"Final",Open Access,Scopus,2-s2.0-85014020779
"Carment, L., Maier, M.A., Sangla, S., Guiraud, V., Mesure, S., Vidailhet, M., Lindberg, P.G., Bleton, J.-P.","57193280380;7201526412;6701829536;15020530800;55878450300;7101610435;35409701800;35285417200;","Does dystonic muscle activity affect sense of effort in cervical dystonia",2017,"PLoS ONE","12","2", e0172019,"","",,2,"10.1371/journal.pone.0172019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012273741&doi=10.1371%2fjournal.pone.0172019&partnerID=40&md5=fd730c288bfe7d3b58be2e4c31614b1f",Article,"Final",Open Access,Scopus,2-s2.0-85012273741
"Müller, F., Hagedoorn, M., Tuinman, M.A.","57193195623;6604047405;12244817200;","Chronic multimorbidity impairs role functioning in middle-Aged and older individuals mostly when non-partnered or living alone",2017,"PLoS ONE","12","2", e0170525,"","",,2,"10.1371/journal.pone.0170525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011630080&doi=10.1371%2fjournal.pone.0170525&partnerID=40&md5=aba75146fada52c9fd38507e1ab27a1e",Article,"Final",Open Access,Scopus,2-s2.0-85011630080
"Cova, I., Pomati, S., Maggiore, L., Forcella, M., Cucumo, V., Ghiretti, R., Grande, G., Muzio, F., Mariani, C.","55455372500;7801639139;24067645000;57193269270;56082557400;37461368400;56083485100;6602922317;55810313900;","Nutritional status and body composition by bioelectrical impedance vector analysis: A cross sectional study in mild cognitive impairment and Alzheimer's disease",2017,"PLoS ONE","12","2", e0171331,"","",,6,"10.1371/journal.pone.0171331","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012202204&doi=10.1371%2fjournal.pone.0171331&partnerID=40&md5=da88d62f0a4cc1bdf2b380b4f221b8e5",Article,"Final",Open Access,Scopus,2-s2.0-85012202204
"Møllerløkken, N.E., Lorås, H., Pedersen, A.V.","57021696700;23100117500;7202802177;","A comparison of players' and coaches' perceptions of the coach-created motivational climate within youth soccer teams",2017,"Frontiers in Psychology","8","FEB", 109,"","",,9,"10.3389/fpsyg.2017.00109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013994504&doi=10.3389%2ffpsyg.2017.00109&partnerID=40&md5=34a9467e8f10b0440bcfa3170949fcb9",Article,"Final",Open Access,Scopus,2-s2.0-85013994504
"Villalonga-Olives, E., Kawachi, I., Almansa, J., Von Steinbuèchel, N.","23767684500;7103096477;6602803265;15728874100;","Longitudinal changes in health related quality of life in children with migrant backgrounds",2017,"PLoS ONE","12","2", e0170891,"","",,,"10.1371/journal.pone.0170891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011416597&doi=10.1371%2fjournal.pone.0170891&partnerID=40&md5=4661b66291129284c41400735a6d9413",Article,"Final",Open Access,Scopus,2-s2.0-85011416597
"O'Connor, E.M., Koufaki, P., Mercer, T.H., Lindup, H., Nugent, E., Goldsmith, D., Macdougall, I.C., Greenwood, S.A.","56290609600;6505906345;7005994834;55453596200;56728027700;7102057832;55412920000;55253768900;","Long-term pulse wave velocity outcomes with aerobic and resistance training in kidney transplant recipients - A pilot randomised controlled trial",2017,"PLoS ONE","12","2", e0171063,"","",,5,"10.1371/journal.pone.0171063","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011676231&doi=10.1371%2fjournal.pone.0171063&partnerID=40&md5=86ef3e9cfd6489bd73f7eada64769eca",Article,"Final",Open Access,Scopus,2-s2.0-85011676231
"Gu, J., Cavanagh, K., Baer, R., Strauss, C.","56515836600;7004494055;7201636073;37038599500;","An empirical examination of the factor structure of compassion",2017,"PLoS ONE","12","2", e172471,"","",,8,"10.1371/journal.pone.0172471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013212179&doi=10.1371%2fjournal.pone.0172471&partnerID=40&md5=5ae321a457c4db60e22b2bced5a8dabd",Article,"Final",Open Access,Scopus,2-s2.0-85013212179
"Zhou, F.-C., Wang, C.-Y., Ungvari, G.S., Ng, C.H., Zhou, Y., Zhang, L., Zhou, J., Shum, D.H.K., Man, D., Liu, D.-T., Li, J., Xiang, Y.-T.","54789365100;35345843000;7006092063;7401705471;54880136800;56285298800;54879833900;7004824442;7006360144;36193788300;57193507327;35241398400;","Longitudinal changes in prospective memory and their clinical correlates at 1-year follow-up in first-episode schizophrenia",2017,"PLoS ONE","12","2", e0172114,"","",,6,"10.1371/journal.pone.0172114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014366353&doi=10.1371%2fjournal.pone.0172114&partnerID=40&md5=2d3136416bc78406a80e34eeb408a337",Article,"Final",Open Access,Scopus,2-s2.0-85014366353
"Wong, K.-K., Chai, H.-M., Chen, Y.-J., Wang, C.-L., Shau, Y.-W., Wang, S.-F.","57207081627;7101929506;55721208700;7501645691;6701409389;7410344629;","Mechanical deformation of posterior thoracolumbar fascia after myofascial release in healthy men: A study of dynamic ultrasound imaging",2017,"Musculoskeletal Science and Practice","27",,,"124","130",,,"10.1016/j.math.2016.10.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020183820&doi=10.1016%2fj.math.2016.10.011&partnerID=40&md5=874027b0e6428fdb5e51d620e8c47fbb",Article,"Final",,Scopus,2-s2.0-85020183820
"Urgena, J.N.A., Lapinid, M.R.C.","57193680379;35559052800;","The use of GeoGebra applets: Students’ attitudes and achievement in learning quadratic functions, equations and inequalities",2017,"Advanced Science Letters","23","2",,"1118","1121",,,"10.1166/asl.2017.7512","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015801711&doi=10.1166%2fasl.2017.7512&partnerID=40&md5=ee0f0a54ade29671c83e6ebee6a08e52",Article,"Final",,Scopus,2-s2.0-85015801711
"Henslee, A.M., Murray, S.L., Olbricht, G.R., Ludlow, D.K., Hays, M.E., Nelson, H.M.","14055948700;7402406268;15834982800;6604094732;57060021100;57059838100;","Assessing Freshman Engineering Students’ Understanding of Ethical Behavior",2017,"Science and Engineering Ethics","23","1",,"287","304",,2,"10.1007/s11948-016-9749-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954449178&doi=10.1007%2fs11948-016-9749-2&partnerID=40&md5=2576b02419e31cd33f9f26dbdb6e57db",Article,"Final",,Scopus,2-s2.0-84954449178
"Senar, J.C., Montalvo, T., Pascual, J., Peracho, V.","7003964349;52063638900;7202676826;23566979600;","Reducing the availability of food to control feral pigeons: changes in population size and composition",2017,"Pest Management Science","73","2",,"313","317",,8,"10.1002/ps.4272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962803572&doi=10.1002%2fps.4272&partnerID=40&md5=0b6cf8c086c6a47a500eac8d8c1d4630",Article,"Final",,Scopus,2-s2.0-84962803572
"Martínez-Padilla, J., López-Idiáquez, D., López-Perea, J.J., Mateo, R., Paz, A., Viñuela, J.","18434731300;57090888300;56462867300;55572319600;55190127500;7003437002;","A negative association between bromadiolone exposure and nestling body condition in common kestrels: management implications for vole outbreaks",2017,"Pest Management Science","73","2",,"364","370",,8,"10.1002/ps.4435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001036869&doi=10.1002%2fps.4435&partnerID=40&md5=bb28c4f9cbbbc67f45a686f3bd97e30a",Article,"Final",,Scopus,2-s2.0-85001036869
"Amagai, M., Ikeda, S., Hashimoto, T., Mizuashi, M., Fujisawa, A., Ihn, H., Matsuzaki, Y., Ohtsuka, M., Fujiwara, H., Furuta, J., Tago, O., Yamagami, J., Tanikawa, A., Uhara, H., Morita, A., Nakanishi, G., Tani, M., Aoyama, Y., Makino, E., Muto, M., Manabe, M., Konno, T., Murata, S., Izaki, S., Watanabe, H., Yamaguchi, Y., Matsukura, S., Seishima, M., Habe, K., Yoshida, Y., Kaneko, S., Shindo, H., Nakajima, K., Kanekura, T., Takahashi, K., Kitajima, Y., Hashimoto, K.","7102528405;7404042157;56937495600;6506138156;9242052600;26642945900;24166797200;7101925464;55628535024;6602166591;6507081434;7003530224;7006321155;6602733079;7102118336;6602979243;8721822900;7201631057;10242210900;7102795156;7102555976;36796818000;56400166200;57201815691;7410307740;57205452123;7102540988;7005420500;7801499578;8979639500;35453393300;8335436500;7404396998;35398569500;7409421796;7103310560;35394776300;","A randomized double-blind trial of intravenous immunoglobulin for bullous pemphigoid",2017,"Journal of Dermatological Science","85","2",,"77","84",,24,"10.1016/j.jdermsci.2016.11.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006932852&doi=10.1016%2fj.jdermsci.2016.11.003&partnerID=40&md5=1ca39ddeceac13fcf15ef5ddee0ac294",Article,"Final",,Scopus,2-s2.0-85006932852
"Liu, J.Y.W., Ma, K.W.","33367520800;57193167060;","The psychometric properties of the Chinese version - reintegration to normal living index (C-RNLI) for identifying participation restriction among community-dwelling frail older people",2017,"BMC Geriatrics","17","1",,"1","10",,2,"10.1186/s12877-017-0424-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011360856&doi=10.1186%2fs12877-017-0424-5&partnerID=40&md5=5a5ab04f818e90d85a2527f3d9e171c3",Article,"Final",Open Access,Scopus,2-s2.0-85011360856
"Poort, H., Verhagen, C.A.H.H.V.M., Peters, M.E.W.J., Goedendorp, M.M., Donders, A.R.T., Hopman, M.T.E., Nijhuis-van der Sanden, M.W.G., Berends, T., Bleijenberg, G., Knoop, H.","56919551300;9742275200;7402416315;24343538300;6602558704;7005298571;56908513900;56919536600;7005534635;57202553992;","Study protocol of the TIRED study: A randomised controlled trial comparing either graded exercise therapy for severe fatigue or cognitive behaviour therapy with usual care in patients with incurable cancer",2017,"BMC Cancer","17","1", 81,"","",,4,"10.1186/s12885-017-3076-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010695746&doi=10.1186%2fs12885-017-3076-0&partnerID=40&md5=f304c15a8d343a406e05d39e4d1203c9",Article,"Final",Open Access,Scopus,2-s2.0-85010695746
"Qiu, J., Jiang, Y.-F., Li, F., Tong, Q.-H., Rong, H., Cheng, R.","48061453800;57193058987;57190386018;57193061794;57193065598;57204044079;","Effect of combined music and touch intervention on pain response and β-endorphin and cortisol concentrations in late preterm infants",2017,"BMC Pediatrics","17","1", 38,"","",,7,"10.1186/s12887-016-0755-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010404681&doi=10.1186%2fs12887-016-0755-y&partnerID=40&md5=5292518e0b07eaa567ee29a19bfcf6a5",Article,"Final",Open Access,Scopus,2-s2.0-85010404681
"Carey, E., Hill, F., Devine, A., Szucs, D.","57119245100;56810554900;55295659800;57204253088;","The modified abbreviated math anxiety scale: A valid and reliable instrument for use with children",2017,"Frontiers in Psychology","8","JAN", 11,"","",,11,"10.3389/fpsyg.2017.00011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012096192&doi=10.3389%2ffpsyg.2017.00011&partnerID=40&md5=f5e812e49826c6866ed8f67b363d60cd",Article,"Final",Open Access,Scopus,2-s2.0-85012096192
"Verde Arregoitia, L.D., Fisher, D.O., Schweizer, M.","55808784600;7403343262;7102502603;","Morphology captures diet and locomotor types in rodents",2017,"Royal Society Open Science","4","1", 160957,"","",,14,"10.1098/rsos.160957","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010440510&doi=10.1098%2frsos.160957&partnerID=40&md5=2c63d0f9fd016be3acfbad124871d233",Article,"Final",Open Access,Scopus,2-s2.0-85010440510
"Trybou, J., Gemmel, P., Desmidt, S., Annemans, L.","37014884300;6701478473;15829081500;55662714400;","Fulfillment of administrative and professional obligations of hospitals and mission motivation of physicians",2017,"BMC Health Services Research","17","1",,"1","10",,1,"10.1186/s12913-017-1990-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009360852&doi=10.1186%2fs12913-017-1990-0&partnerID=40&md5=03fa8b51daa5fa17f7be90f3660e2db7",Article,"Final",Open Access,Scopus,2-s2.0-85009360852
"Murphy, M.L., Pokrovskaya, O., Galligan, M., O'Brien, C.","57189756619;56829282400;51763520600;35579816900;","Corneal hysteresis in patients with glaucoma-like optic discs, ocular hypertension and glaucoma",2017,"BMC Ophthalmology","17","1", 1,"","",,3,"10.1186/s12886-016-0396-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008625636&doi=10.1186%2fs12886-016-0396-9&partnerID=40&md5=bf597bb710cd20855cc2229555adeac1",Article,"Final",Open Access,Scopus,2-s2.0-85008625636
